recv_zip,60290,60601,60602,60603,60604,60605,60606,60607,60608,60609,60610,60611,60612,60613,60614,60615,60616,60617,60618,60619,60620,60621,60622,60623,60624,60625,60626,60628,60629,60630,60631,60632,60633,60634,60636,60637,60638,60639,60640,60641,60642,60643,60644,60645,60646,60647,60649,60651,60652,60653,60654,60655,60656,60657,60659,60660,60661,60664,60666,60668,60669,60670,60673,60674,60675,60677,60678,60680,60681,60682,60684,60685,60686,60687,60688,60689,60690,60691,60693,60694,60695,60696,60697,60699,60701
60640,1.43,2.85,0.82,0.48,0.77,2.12,1.21,1.84,2.19,0.59,3.29,2.49,1.16,5.73,5.99,1.77,1.69,0.3,4.29,0.29,0.31,0.16,5.32,0.52,0.18,3.59,3,0.21,0.6,0.98,0.52,0.59,0.06,0.91,0.14,0.89,0.5,0.69,6.13,1.62,1.66,0.26,0.21,0.82,0.37,8.29,0.29,0.53,0.28,0.3,1.38,0.26,0.41,8.43,0.73,3.7,0.92,0.24,0.21,0.06,0.04,0.29,0.32,0.06,0.03,0.08,0.09,0.36,0.01,0.17,0.17,0.06,0.11,0.05,0.01,0.11,0.11,0.01,0.03,0.1,0.13,0.01,0.02,0.01,0.05
60641,1.73,3.17,0.98,0.55,0.89,2.06,1.26,1.82,2.34,0.79,3.15,2.36,1.22,4.36,5.3,1.55,1.74,0.48,4.53,0.44,0.43,0.21,4.62,0.77,0.28,3.76,2.55,0.3,1.13,1.49,0.81,1.1,0.09,1.5,0.21,0.77,0.81,1.45,4.42,2.49,1.47,0.37,0.36,0.97,0.52,7.59,0.4,0.78,0.44,0.37,1.28,0.34,0.7,6.67,0.89,2.87,0.85,0.27,0.22,0.06,0.05,0.3,0.33,0.07,0.04,0.1,0.09,0.4,0.01,0.26,0.19,0.07,0.14,0.05,0.01,0.1,0.1,0.01,0.02,0.1,0.12,0.01,0.03,0.02,0.07
60642,2.02,3.55,1.02,0.6,0.93,2.36,1.42,1.99,2.2,0.63,3.98,2.95,1.27,4.9,6.87,1.79,1.71,0.36,3.97,0.31,0.3,0.19,5.93,0.51,0.19,2.88,2.2,0.25,0.69,0.93,0.56,0.61,0.05,0.81,0.18,0.98,0.54,0.6,4.34,1.44,2.01,0.26,0.25,0.61,0.34,8.13,0.23,0.45,0.3,0.27,1.69,0.31,0.4,8.13,0.58,2.58,1.13,0.26,0.19,0.07,0.05,0.33,0.37,0.09,0.04,0.09,0.1,0.39,0.02,0.17,0.2,0.1,0.12,0.05,0.01,0.11,0.14,0.01,0.02,0.14,0.14,0.02,0.02,0.02,0.05
60643,1.71,3.27,0.96,0.61,0.95,2.33,1.28,1.88,2.36,1.15,2.81,2.14,1.42,3.42,4.12,3.33,2.27,1.23,3.05,1.87,2,0.84,3.49,0.95,0.54,2.63,2.51,1.51,1.57,0.9,0.53,1.13,0.2,0.95,0.82,1.77,0.91,1.22,3.48,1.56,1.12,1.43,0.85,0.85,0.35,5.29,1.45,0.94,1.03,1.15,1.01,0.8,0.44,4.54,0.69,2.15,0.81,0.31,0.2,0.04,0.04,0.3,0.28,0.06,0.03,0.09,0.08,0.48,0.02,0.3,0.2,0.09,0.17,0.05,0.02,0.08,0.14,0.03,0.02,0.1,0.16,0.01,0.02,0.03,0.05
60644,1.46,2.95,0.81,0.58,0.84,1.96,1.16,1.77,2.12,1.11,2.24,1.74,1.87,2.81,3.37,2.8,2.35,1.02,3.57,2.03,1.99,0.98,3.03,1.46,1.11,2.34,2.68,1.24,1.57,0.94,0.52,1.36,0.16,1.67,0.87,1.56,0.85,2.25,2.99,2.22,0.96,1.26,1.77,1,0.33,6.25,1.58,1.88,0.86,1.25,0.78,0.42,0.64,3.6,0.79,2.23,0.65,0.31,0.16,0.06,0.07,0.26,0.26,0.07,0.04,0.09,0.09,0.43,0,0.35,0.18,0.07,0.33,0.03,0.02,0.11,0.1,0.01,0.02,0.13,0.14,0.02,0.02,0.01,0.01
60645,1.79,3.21,0.97,0.56,0.9,2.27,1.2,1.93,2.19,0.8,2.99,2.44,1.06,4.83,5.35,1.7,1.69,0.45,4.23,0.39,0.46,0.24,4.24,0.69,0.21,3.76,3.33,0.3,0.97,1.39,0.75,0.91,0.08,1.27,0.21,0.89,0.76,1.08,5.1,2.1,1.32,0.38,0.31,1.2,0.54,6.73,0.35,0.68,0.41,0.36,1.19,0.34,0.69,7.02,1.1,3.55,0.87,0.27,0.21,0.06,0.05,0.32,0.32,0.07,0.04,0.09,0.08,0.41,0.01,0.25,0.18,0.08,0.12,0.06,0.01,0.11,0.12,0.01,0.01,0.1,0.13,0.01,0.03,0,0.09
60646,2.4,3.79,1.16,0.64,1.03,2.36,1.38,2,2.34,0.73,3.3,2.43,1.08,4.39,5.84,1.61,1.71,0.53,4.42,0.31,0.32,0.21,4.31,0.56,0.19,3.61,2.72,0.2,0.77,1.46,1.02,0.72,0.07,1.38,0.13,0.84,0.77,0.98,4.42,2.3,1.49,0.27,0.31,1.07,0.58,6.96,0.24,0.48,0.34,0.27,1.3,0.44,0.86,7.02,0.93,3.08,0.87,0.19,0.24,0.08,0.06,0.29,0.31,0.06,0.03,0.06,0.07,0.34,0.01,0.23,0.17,0.09,0.12,0.07,0.01,0.1,0.13,0.01,0.02,0.12,0.14,0.01,0.02,0.02,0.1
60647,1.88,2.93,0.88,0.5,0.81,2.11,1.24,1.84,2.47,0.63,3.21,2.36,1.23,5.03,6.19,1.75,1.6,0.33,4.62,0.23,0.24,0.15,6.03,0.52,0.17,3.3,2.5,0.18,0.68,1.01,0.55,0.63,0.06,0.95,0.14,0.94,0.57,0.8,4.82,1.77,1.82,0.23,0.23,0.68,0.34,10.3,0.2,0.6,0.26,0.24,1.31,0.24,0.45,7.87,0.63,2.89,0.88,0.24,0.21,0.06,0.05,0.3,0.3,0.07,0.03,0.07,0.09,0.38,0.01,0.18,0.17,0.07,0.12,0.06,0.01,0.11,0.13,0.01,0.02,0.1,0.12,0.01,0.03,0.01,0.05
60649,1.21,3.12,0.91,0.56,0.91,2.24,1.18,1.78,2.37,1.14,2.78,2.26,1.48,3.43,3.98,3.54,2.54,1.32,2.77,2.08,2.09,0.91,3.5,0.87,0.63,2.63,2.59,1.54,1.24,0.8,0.45,0.93,0.24,0.94,0.82,2.01,0.74,1.3,3.64,1.67,1.13,1.27,0.78,0.85,0.3,5.39,1.87,1.14,0.77,1.39,0.95,0.42,0.49,4.69,0.76,2.33,0.84,0.25,0.22,0.05,0.04,0.34,0.31,0.06,0.01,0.15,0.07,0.48,0.01,0.3,0.23,0.07,0.18,0.03,0.03,0.13,0.12,0.01,0.01,0.13,0.19,0.02,0.03,0.01,0.03
60651,1.31,2.67,0.85,0.47,0.75,1.88,1.03,1.71,2.82,0.91,2.54,1.98,1.51,3.95,4.27,2.04,1.86,0.75,4.46,0.93,1.02,0.48,4.59,1.07,0.51,3.45,2.51,0.65,1.43,1.27,0.61,1.23,0.13,1.45,0.49,1.09,0.86,1.93,3.94,2.3,1.29,0.61,0.8,0.89,0.38,8.11,0.8,1.42,0.57,0.67,1.02,0.32,0.6,5.3,0.89,2.55,0.75,0.26,0.24,0.08,0.06,0.28,0.27,0.05,0.03,0.11,0.09,0.44,0.01,0.3,0.19,0.05,0.19,0.05,0.01,0.11,0.12,0.01,0.02,0.1,0.13,0.02,0.02,0.01,0.05
60652,1.69,3.63,1.12,0.66,1,2.54,1.49,2.1,2.54,1.29,2.94,2.32,1.31,3.47,4.16,2.42,2.42,0.92,3.14,1.13,1.47,0.66,3.11,1.02,0.37,2.72,2.26,0.94,2.16,1.08,0.63,1.55,0.16,1.3,0.72,1.33,1.32,1.35,3.55,1.82,1.08,1.11,0.62,0.84,0.38,5.38,0.92,0.9,1.13,0.75,1.18,0.72,0.57,5.03,0.8,2.31,0.88,0.27,0.17,0.07,0.08,0.38,0.31,0.06,0.04,0.1,0.12,0.47,0.03,0.31,0.19,0.09,0.19,0.06,0.01,0.09,0.15,0.03,0.02,0.1,0.14,0.01,0.03,0.01,0.07
60653,1.43,3.44,0.97,0.59,1.01,2.55,1.32,1.99,2.48,1.05,2.68,2.27,1.42,3.71,4.06,3.63,2.75,0.95,3.11,1.73,1.66,0.91,3.5,0.91,0.58,2.61,2.55,1.22,1.14,0.78,0.45,0.84,0.17,0.89,0.79,1.93,0.62,1.07,3.77,1.62,1.21,0.98,0.75,0.8,0.32,5.68,1.45,1.12,0.75,1.39,1.03,0.42,0.47,5.05,0.68,2.34,0.89,0.32,0.17,0.05,0.07,0.29,0.32,0.07,0.03,0.1,0.09,0.48,0.01,0.23,0.24,0.09,0.2,0.04,0.02,0.13,0.14,0.02,0.01,0.12,0.16,0.02,0.01,0.02,0.05
60654,2.2,3.87,1,0.62,0.96,2.57,1.73,2.19,1.9,0.57,4.88,3.62,1.19,5.08,7.58,1.62,1.78,0.28,3.62,0.2,0.22,0.13,5.28,0.4,0.15,2.78,2.1,0.18,0.51,0.85,0.56,0.52,0.06,0.9,0.12,0.86,0.48,0.5,4.18,1.24,1.91,0.22,0.18,0.62,0.38,6.64,0.2,0.34,0.18,0.24,2.19,0.27,0.45,8.74,0.59,2.45,1.35,0.24,0.2,0.06,0.06,0.41,0.56,0.06,0.03,0.14,0.12,0.34,0.01,0.13,0.21,0.08,0.12,0.07,0.01,0.15,0.12,0.01,0.02,0.14,0.15,0.01,0.03,0.02,0.06
60655,2.16,3.75,1.12,0.66,0.96,2.34,1.45,1.99,2.55,1.05,3.51,2.66,1.21,3.88,5.57,2.01,1.97,0.85,3.37,0.66,0.78,0.41,4.17,0.74,0.25,2.72,2.02,0.59,1.55,1.17,0.75,1.41,0.17,1.25,0.36,1.19,1.46,0.96,3.63,1.71,1.44,0.91,0.33,0.78,0.41,5.75,0.5,0.59,0.8,0.49,1.38,1.07,0.73,6.19,0.67,2.42,0.9,0.27,0.26,0.04,0.05,0.34,0.37,0.04,0.04,0.09,0.1,0.46,0.02,0.31,0.26,0.09,0.14,0.05,0.01,0.12,0.12,0.01,0.02,0.11,0.11,0.02,0.02,0.02,0.09
60656,1.83,3.53,0.99,0.58,0.83,2.22,1.4,1.9,2.11,0.61,3.69,2.83,1.26,4.41,5.53,1.37,1.6,0.36,4.2,0.3,0.3,0.17,4.21,0.69,0.2,3.58,2.43,0.24,0.76,1.89,1.21,0.82,0.07,2.1,0.15,0.7,0.78,1.34,4.33,2.25,1.51,0.32,0.31,0.98,0.69,6.83,0.25,0.61,0.3,0.29,1.54,0.35,1.31,6.99,0.91,2.7,0.99,0.25,0.28,0.05,0.05,0.34,0.38,0.07,0.05,0.09,0.11,0.36,0.02,0.18,0.18,0.06,0.13,0.04,0.02,0.09,0.1,0.01,0.01,0.13,0.12,0.01,0.02,0.02,0.17
60657,1.83,3.36,0.95,0.53,0.86,2.2,1.47,2.01,1.91,0.53,4.07,2.98,1.16,5.89,7.31,1.6,1.54,0.23,4.01,0.19,0.21,0.13,5.49,0.42,0.14,3.04,2.49,0.13,0.49,0.86,0.55,0.5,0.04,0.82,0.11,0.79,0.48,0.51,5.07,1.42,1.84,0.2,0.18,0.65,0.34,7.7,0.17,0.37,0.22,0.2,1.67,0.26,0.43,9.64,0.59,3.04,1.1,0.25,0.2,0.06,0.05,0.33,0.39,0.06,0.04,0.1,0.1,0.32,0.01,0.11,0.17,0.07,0.1,0.06,0.01,0.12,0.11,0.01,0.02,0.12,0.15,0.01,0.03,0.02,0.05
60659,1.63,3.03,0.98,0.51,0.86,2.15,1.27,1.93,2.12,0.77,3.17,2.5,1.1,4.77,5.5,1.63,1.75,0.5,4.15,0.41,0.42,0.24,4.26,0.68,0.24,3.94,3.24,0.29,0.97,1.48,0.78,1,0.08,1.44,0.21,0.87,0.79,1.24,4.86,2.05,1.41,0.35,0.33,1.22,0.52,6.59,0.39,0.69,0.41,0.34,1.28,0.37,0.71,6.83,1.17,3.44,0.89,0.26,0.21,0.06,0.07,0.37,0.32,0.06,0.05,0.11,0.08,0.4,0.02,0.25,0.17,0.08,0.12,0.04,0.01,0.11,0.12,0,0.02,0.1,0.12,0.01,0.04,0.01,0.1
60660,1.91,3.21,0.93,0.51,0.85,2.13,1.32,1.92,2.17,0.65,3.31,2.52,1.15,5.45,6.01,1.66,1.58,0.36,4.13,0.28,0.29,0.18,4.65,0.54,0.2,3.59,3.32,0.23,0.69,1.02,0.6,0.68,0.05,0.96,0.16,0.9,0.56,0.75,5.87,1.6,1.49,0.27,0.24,0.92,0.39,7.48,0.23,0.51,0.31,0.28,1.35,0.29,0.5,8.21,0.81,3.85,0.92,0.24,0.2,0.07,0.06,0.32,0.35,0.05,0.04,0.08,0.08,0.38,0.01,0.18,0.17,0.08,0.12,0.05,0.01,0.11,0.12,0.01,0.03,0.11,0.13,0.01,0.02,0.02,0.07
60661,1.69,3.36,0.92,0.55,0.8,2.42,1.55,2.24,1.96,0.61,4.44,3.37,1.22,5.15,6.97,1.78,1.81,0.37,3.85,0.29,0.29,0.16,5.29,0.47,0.17,2.85,2.2,0.2,0.62,0.97,0.61,0.68,0.05,0.95,0.14,0.81,0.66,0.69,4.46,1.55,1.89,0.28,0.23,0.7,0.43,7.02,0.23,0.39,0.3,0.28,1.88,0.3,0.5,8.45,0.62,2.66,1.27,0.26,0.19,0.06,0.05,0.4,0.46,0.06,0.04,0.1,0.11,0.4,0.01,0.17,0.2,0.07,0.12,0.05,0.01,0.14,0.09,0.01,0.03,0.13,0.12,0.01,0.02,0.02,0.06
60664,2.03,3.73,1.11,0.7,0.97,2.47,1.54,2.42,2.45,0.77,3.65,2.77,1.19,4.5,6.24,2.09,1.96,0.49,3.62,0.45,0.31,0.23,4.65,0.6,0.24,2.85,2.29,0.27,0.93,1.03,0.65,0.86,0.06,1.11,0.22,1.11,0.69,0.97,4.04,1.73,1.55,0.3,0.22,0.81,0.47,6.64,0.36,0.63,0.37,0.36,1.48,0.36,0.59,7.57,0.79,2.61,1.12,0.38,0.19,0.03,0.06,0.44,0.45,0.06,0.01,0.1,0.1,0.43,0.02,0.22,0.28,0.1,0.14,0.09,0.02,0.12,0.1,0.01,0.01,0.15,0.16,0.01,0.02,0.03,0.05
60666,1.34,3.13,0.78,0.51,0.66,2,1.26,1.81,2.13,0.57,3.76,2.61,1.11,4.67,5.41,1.53,1.5,0.37,4.41,0.35,0.47,0.18,4.89,0.56,0.15,3.47,2.7,0.26,0.82,1.39,1.09,0.7,0.11,1.51,0.23,0.85,0.7,1,5.51,2.03,1.57,0.35,0.25,0.92,0.44,7.75,0.39,0.57,0.36,0.36,1.41,0.39,0.93,7.68,0.93,3.13,0.86,0.19,0.37,0.04,0.04,0.34,0.37,0.05,0.03,0.09,0.09,0.32,0.01,0.23,0.21,0.06,0.16,0.04,0.02,0.1,0.08,0,0.02,0.12,0.09,0.01,0.01,0.01,0.08
60668,1.07,3.19,0.95,0.48,0.95,1.82,1.43,2.24,1.88,0.27,4.32,3.01,1.37,5.64,6.62,1.97,1.52,0.27,3.67,0.06,0.18,0.18,5.66,0.45,0.24,3.43,2.18,0.15,0.6,1.07,0.69,0.51,0,1.28,0.21,1.07,0.57,0.57,4.92,1.43,2.09,0.24,0.27,0.48,0.39,6.68,0.12,0.36,0.3,0.27,1.61,0.48,0.63,9.57,0.75,2.53,1.37,0.27,0.15,0.06,0.09,0.39,0.42,0.12,0.03,0.06,0.03,0.69,0.03,0.33,0.18,0.03,0.15,0.03,0,0.15,0.21,0.03,0,0.12,0.21,0,0.03,0,0
60669,2.18,3.53,1.16,0.45,0.94,2.74,1.05,2.25,2.29,0.98,4.39,2.96,0.98,5.18,7.05,1.76,1.84,0.23,4.01,0.3,0.3,0.23,3.98,0.68,0.15,3.15,2.1,0.41,1.28,1.05,0.64,0.94,0,1.05,0.19,0.86,1.16,0.53,4.54,1.8,1.24,0.19,0.26,0.71,0.53,6.19,0.11,0.34,0.38,0.26,1.95,0.71,0.6,6.19,1.16,2.78,0.83,0.34,0.26,0.08,0.15,0.3,0.53,0.08,0.04,0.19,0.23,0.45,0.04,0.19,0.3,0.11,0.11,0.04,0,0.08,0.08,0,0,0.11,0.19,0.04,0.11,0.04,0.26
60670,2.34,4.11,1.19,0.61,1.19,2.29,1.52,2.29,2.06,0.76,4.17,3.08,1.14,4.57,6.55,1.82,1.95,0.47,3.57,0.56,0.53,0.33,4.74,0.64,0.28,2.62,2.11,0.4,0.85,0.91,0.61,0.77,0.05,1.03,0.29,0.91,0.59,0.73,4.08,1.47,1.6,0.36,0.29,0.71,0.41,6.34,0.36,0.53,0.34,0.44,1.68,0.35,0.52,7.71,0.66,2.52,1.16,0.34,0.21,0.07,0.06,0.37,0.52,0.07,0.04,0.13,0.1,0.43,0.01,0.19,0.29,0.11,0.14,0.06,0,0.11,0.15,0.01,0.02,0.17,0.16,0.02,0.06,0.03,0.05
60673,2.37,4.09,1.28,0.67,1.13,2.85,1.63,2.39,1.93,0.81,4.11,3.22,1.17,4.65,6.8,1.93,2.06,0.41,3.03,0.43,0.33,0.22,4.46,0.61,0.11,2.65,2.16,0.25,0.67,0.89,0.53,0.66,0.06,0.92,0.23,1.11,0.55,0.7,4.15,1.44,1.53,0.33,0.29,0.62,0.43,6.24,0.32,0.5,0.36,0.41,1.66,0.29,0.51,8.32,0.58,2.61,1.03,0.35,0.23,0.1,0.07,0.39,0.53,0.08,0.04,0.16,0.16,0.46,0.01,0.2,0.28,0.11,0.15,0.06,0,0.15,0.18,0,0.04,0.19,0.21,0.02,0.04,0.01,0.08
60674,2.27,3.75,1.04,0.57,1.07,2.36,1.31,2.09,2.25,0.72,3.18,2.86,1.34,4.06,5.29,2.12,1.9,0.7,4.02,0.73,0.73,0.19,4.6,0.5,0.37,3,2.7,0.5,0.88,0.96,0.53,0.8,0.05,1.17,0.38,1.05,0.73,0.75,4.49,1.76,1.53,0.43,0.35,0.62,0.42,8.39,0.5,0.54,0.34,0.62,1.5,0.24,0.46,6.6,0.73,2.54,0.78,0.42,0.42,0.05,0.06,0.26,0.35,0.05,0,0.08,0.02,0.43,0,0.29,0.18,0.14,0.16,0.05,0.02,0.13,0.19,0,0.03,0.1,0.19,0.02,0,0,0.02
60675,1.66,3.06,0.66,1.16,0.66,2.15,1.57,2.81,2.9,0.75,3.48,2.15,1.82,4.06,6.62,1.9,1.08,0.58,4.47,0.5,0.5,0.25,4.47,0.33,0.33,3.39,2.32,0.5,0.75,1.32,0.5,0.17,0.17,0.41,0.25,0.99,0.41,0.75,5.55,1.49,1.99,0.33,0.5,0.91,0.58,7.12,0.66,0.58,0.17,0.5,1.49,0.08,0.75,6.87,0.66,3.39,0.91,0.5,0.25,0,0.08,0.5,0.41,0,0.17,0.17,0.17,0.33,0,0.08,0.17,0,0.25,0.08,0,0.08,0,0,0,0.08,0.25,0,0,0,0.08
60677,2.22,3.58,0.95,0.49,1.11,2.65,1.3,2.08,2.24,0.71,3.88,2.72,1.13,5.69,7.29,2.04,1.68,0.39,3.26,0.39,0.33,0.17,4.72,0.59,0.23,2.89,2.38,0.22,0.72,0.93,0.56,0.75,0.07,0.9,0.13,1.1,0.74,0.75,4.89,1.49,1.63,0.26,0.18,0.65,0.44,7.13,0.15,0.46,0.34,0.31,1.34,0.28,0.45,7.76,0.63,2.85,0.99,0.33,0.17,0.04,0.07,0.35,0.39,0.14,0.02,0.14,0.08,0.51,0.01,0.29,0.2,0.09,0.06,0.09,0.03,0.13,0.13,0.01,0.05,0.13,0.17,0,0.05,0.05,0.04
60678,2.05,4.01,0.94,0.4,0.96,2.28,1.45,2.51,2,0.63,4.39,3.28,1.17,4.75,6.22,1.21,1.54,0.33,3.71,0.3,0.23,0.12,5.25,0.38,0.12,3.15,2.76,0.2,0.78,0.89,0.5,0.59,0.1,1.04,0.07,0.91,0.58,0.64,5.05,1.37,1.65,0.15,0.21,0.74,0.41,7.48,0.23,0.58,0.23,0.17,1.77,0.28,0.43,9.03,0.5,2.67,1.42,0.21,0.18,0.07,0.07,0.41,0.25,0.08,0.02,0.15,0.13,0.31,0,0.15,0.28,0.1,0.12,0.02,0,0.17,0.12,0,0.02,0.18,0.15,0,0,0.02,0.03
60680,2.39,4.09,1.22,0.67,1.08,2.48,1.6,2.17,2.69,0.75,3.94,2.79,1.28,3.99,5.93,1.49,2.03,0.52,3.58,0.38,0.44,0.21,4.61,0.67,0.23,2.91,2.29,0.26,1.08,1.08,0.84,1.01,0.1,1.18,0.22,0.84,0.86,1.03,4.03,1.77,1.5,0.36,0.24,0.77,0.48,6.73,0.38,0.58,0.43,0.37,1.53,0.41,0.66,6.34,0.78,2.77,0.97,0.33,0.21,0.09,0.04,0.37,0.46,0.08,0.05,0.1,0.1,0.53,0.02,0.26,0.2,0.11,0.15,0.06,0,0.13,0.16,0.01,0.02,0.15,0.13,0.02,0.04,0.04,0.09
60681,1.12,2.24,1.12,0.89,0.67,3.8,1.12,2.68,3.13,0.89,3.8,1.79,0.67,4.92,4.03,1.79,2.01,0.22,4.47,0.22,0,0,4.47,0.67,0.22,4.7,4.25,0.45,1.57,0.67,1.34,0.45,0,1.34,0,0.89,0.89,1.12,6.94,1.57,2.24,0,0.45,0.22,0.22,6.04,0.22,0.89,0.22,0.22,1.79,0.22,0.67,4.47,1.34,4.03,0.67,0.22,0.67,0,0,0,0.45,0.22,0.22,0,0.22,0.22,0,0.22,0,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0
60682,1.84,3.65,1.02,0.62,0.92,2.4,1.3,2.16,2.94,1.13,3.1,2.4,1.29,3.89,4.69,1.68,2.11,0.69,3.69,0.52,0.46,0.28,3.87,1.12,0.31,3.75,2.4,0.46,1.83,1.19,0.81,1.86,0.14,1.42,0.41,0.96,1.2,1.56,4.25,2.09,1.49,0.4,0.32,0.96,0.5,6.05,0.47,0.79,0.67,0.41,1.32,0.53,0.63,5.35,0.91,2.47,0.78,0.31,0.2,0.05,0.06,0.29,0.33,0.07,0.03,0.06,0.07,0.5,0,0.41,0.28,0.05,0.23,0.04,0.01,0.06,0.16,0.01,0.01,0.1,0.12,0.01,0.02,0.01,0.08
60684,2.15,3.75,1.14,0.64,0.99,2.22,1.38,2.36,2.25,0.71,3.94,2.92,1.37,4.46,5.7,2.19,2.01,0.54,3.6,0.45,0.54,0.38,4.59,0.72,0.28,2.9,2.42,0.4,1.1,0.95,0.59,0.98,0.11,1.14,0.35,1.14,0.79,0.76,4.37,1.75,1.65,0.47,0.32,0.73,0.47,6.37,0.44,0.69,0.42,0.48,1.45,0.42,0.54,6.71,0.79,2.75,0.9,0.31,0.21,0.06,0.04,0.4,0.31,0.08,0.05,0.1,0.09,0.42,0.01,0.18,0.25,0.06,0.16,0.04,0.02,0.1,0.08,0.01,0.03,0.1,0.13,0.03,0.01,0.02,0.03
60685,1.63,2.56,1.28,0.45,0.86,1.84,1.44,1.95,2.31,0.76,2.85,2.22,1.08,5.58,5.96,1.68,1.62,0.47,3.37,0.18,0.2,0.15,4.78,1.14,0.15,3.01,2.58,0.14,1.36,1.36,0.75,2.25,0.12,1.27,0.11,0.76,0.98,1.5,3.61,2.2,1.68,0.29,0.15,0.87,0.42,7.51,0.16,0.73,0.61,0.2,1.34,0.17,0.59,7.89,1.04,2.86,0.85,0.22,0.15,0.05,0.04,0.37,0.42,0.07,0.04,0.1,0.11,0.66,0.01,0.43,0.37,0.2,0.12,0.05,0,0.2,0.04,0.02,0,0.11,0.16,0,0.04,0.01,0.1
60686,2.4,3.68,1.21,0.69,1.13,2.33,1.39,2.24,2.38,0.99,3.51,2.55,1.29,4.34,6.32,1.86,1.84,0.61,3.71,0.42,0.46,0.25,4.27,0.8,0.26,2.82,2.33,0.41,1.05,1.1,0.71,1.11,0.09,1.57,0.21,1,0.85,0.95,3.75,1.87,1.52,0.38,0.41,0.84,0.45,6.57,0.33,0.65,0.49,0.31,1.39,0.41,0.68,7.03,0.75,2.47,0.86,0.33,0.14,0.1,0.07,0.3,0.33,0.08,0.04,0.09,0.1,0.51,0.01,0.22,0.26,0.1,0.15,0.06,0.02,0.13,0.15,0,0.05,0.16,0.2,0.02,0.05,0.01,0.05
60687,1.86,3.68,0.86,0.79,0.72,1.82,1.27,1.48,1.99,0.82,3.68,2.54,1.68,4.36,5.36,1.17,1.44,0.52,3.85,0.21,0.45,0.17,4.12,0.38,0.21,3.78,2.89,0.31,0.96,1.34,0.96,0.72,0,1.37,0.17,1.03,0.62,0.48,4.19,1.51,1.55,0.17,0.24,0.86,0.48,9.86,0.41,0.45,0.52,0.27,1.41,0.38,1.03,8.14,0.82,2.92,1.13,0.27,0.14,0,0.03,0.41,0.31,0.07,0.03,0.07,0.17,0.58,0,0.24,0.14,0.14,0.1,0.03,0,0.07,0.14,0,0.07,0.17,0.17,0,0.03,0,0.17
60688,1.22,2.67,0.41,0.52,1.16,2.21,1.16,1.45,2.38,1.28,3.31,1.74,1.05,3.31,4.65,1.63,2.09,0.41,4.01,0.64,1.16,0.17,3.95,1.05,0.58,3.54,2.5,0.93,1.69,1.8,0.99,1.34,0.17,2.15,0.58,0.93,0.99,1.28,4.07,3.02,1.86,0.93,0.58,1.05,0.58,6.16,0.87,0.41,0.87,0.23,0.64,0.7,0.41,5.23,1.16,3.2,0.93,0.17,0.35,0,0.12,0.06,0.23,0.23,0,0,0,0.64,0,0.7,0.29,0.23,0.41,0.06,0.12,0.06,0,0,0.06,0.06,0,0,0.06,0,0.17
60689,2.87,4.09,1.02,0.64,0.86,2.88,1.68,2.11,2.02,0.76,4.61,3.42,1.11,4.63,6.68,1.49,1.74,0.34,3.93,0.34,0.27,0.18,4.99,0.45,0.13,2.84,2.06,0.18,0.73,1.01,0.53,0.5,0.07,1.2,0.16,0.75,0.63,0.71,4.13,1.54,1.84,0.18,0.25,0.54,0.39,6.92,0.24,0.39,0.38,0.42,2.02,0.28,0.45,7.56,0.68,2.38,1.14,0.28,0.2,0.12,0.08,0.39,0.46,0.06,0.08,0.11,0.13,0.4,0.01,0.16,0.28,0.08,0.13,0.08,0.01,0.11,0.06,0.02,0.01,0.18,0.13,0.02,0.03,0.03,0.05
60690,2.07,3.67,1.07,0.64,1.17,2.32,1.35,2.04,2.3,0.73,3.16,2.59,1.33,3.99,5.17,2.14,2.06,0.74,3.83,0.82,1.19,0.48,3.77,0.84,0.58,2.59,2.43,0.46,0.95,1.1,0.63,1.23,0.16,1,0.33,1.19,0.9,1.25,4.33,1.77,1.38,0.57,0.51,0.63,0.36,6.51,0.8,0.88,0.68,0.67,1.32,0.53,0.37,5.95,0.69,2.96,0.74,0.31,0.21,0.07,0.02,0.31,0.44,0.1,0.04,0.15,0.1,0.64,0.04,0.23,0.33,0.06,0.16,0.04,0.01,0.16,0.1,0.01,0.06,0.14,0.16,0,0.07,0.06,0.04
60691,1.82,4.47,0.66,0.99,0.33,1.66,1.32,1.82,1.16,1.16,2.98,2.81,1.16,4.47,5.13,0.99,1.99,0.99,2.98,0.66,0.99,0.17,4.8,0.83,0.83,3.48,3.48,0.83,1.49,1.82,1.99,0.5,0,0.66,0.66,1.66,1.16,1.32,3.81,2.48,1.32,0.66,0.17,0.5,0.5,4.8,0.5,0.66,0.5,0.83,1.16,0.5,1.16,5.46,1.16,2.48,0.83,0.33,0.33,0.17,0,0.33,0.5,0,0.17,0,0,0.5,0,0.33,0.33,0.17,0.17,0,0,0.33,0.17,0.33,0,0,0.17,0,0,0,0
